id,url,name,type,openingHours,description,duration,price,address,region,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1
27815775,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27815775-Reviews-Local_tours_Ho_Chi_Minh-Ho_Chi_Minh_City.html,local tours Ho Chi Minh,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,,,,,"39 Ngõ Huyện, Hàng Trống, Hoàn Kiếm, Hà Nội, Việt Nam , Thành phố Hồ Chí Minh, 100000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32824624,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32824624-Reviews-Fubao_Beauty_Salon-Ho_Chi_Minh_City.html,Fubao Beauty Salon,Spa,Mo-Su 09:00-20:00,"Cắt tóc - Tạo kiểu tóc - Chăm sóc móng tay - Massage - Dầu gội thư giãn - Chăm sóc da mặt Chúng tôi sử dụng các sản phẩm chất lượng cao như: Milbon, Goldwell, Olaplex, Moroccanoil,...",,,"152d Trần Quang Khải, Phường Tân Định, Quận 1 Beside Đức Tân Tailor, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32981970,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32981970-Reviews-Con_Nha_Vo_Vietnamese_Martial_Arts_Experience_Class-Ho_Chi_Minh_City.html,Con Nhà Võ - Vietnamese Martial Arts Experience Class,Xưởng vẽ & làm đồ gốm • Trung tâm & trại thể thao,Mo-Su 09:00-16:00,,,,"155a Nam Kỳ Khởi Nghĩa Phường Xuân Hòa, Thành phố Hồ Chí Minh, 72421",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32824668,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32824668-Reviews-San_Art-Ho_Chi_Minh_City.html,Sàn Art,Phòng trưng bày nghệ thuật,,,,,"Millennium Masteri, B6.17 & B6.16, 132 Ben Van Don, W.6, District 4 (enter Via Nguyen Huu Hao), Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32824533,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32824533-Reviews-Qs_Art_Space_Gallery-Ho_Chi_Minh_City.html,Qs Art Space Gallery,Phòng trưng bày nghệ thuật,,,,,"Basement, 189b/3 Nguyen Van Huong, Thao Dien Ward Thu Duc City, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32807692,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32807692-Reviews-T_t_Vi_t_T_t_Vui-Ho_Chi_Minh_City.html,Tết Việt Tết Vui,Chuyến tham quan văn hóa • Lớp nấu ăn,,,,,"Ky Long Art Gallery, Tp. Thủ Đức, Hcm. , Thành phố Hồ Chí Minh, 59127",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
28245468,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28245468-Reviews-Sam_Khang_Travel-Ho_Chi_Minh_City.html,Sam Khang Travel,Tour thăm quan thành phố • Chuyến tham quan tư nhân,Mo-Fr 08:00-18:00,,,,"73b Street 3, Tan Kieng Ward , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32791808,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32791808-Reviews-Motocamp_Vietnam-Ho_Chi_Minh_City.html,Motocamp Vietnam,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 07:00-19:00,"1 đam mê cắm trại mô tô tìm đồng đội 1 sỉ thu lợi nhuận bằng tình cảm Mình là dân chơi, là người trải nghiệm các sản phẩm cắm trại, dã ngoại nên bán hàng là vì đam mê, là chia sẻ những gì mình biết... Chính vì vậy mà sản phẩm thường có hạn và thường xuyên hết hàng. Dụng cụ cắm trại cũng giống như thời trang. Chỉ cần chơi rồi thanh lý, bạn sẽ định hình được phong cách của riêng mình! Chúng tôi đã sử dụng gần như tất cả các sản phẩm được chọn tại cửa hàng. Nếu bạn có thắc mắc về sản phẩm và phụ kiện, đừng ngần ngại hỏi. Chúng tôi chia sẻ mọi thứ chúng tôi biết.",,,"566/36 Nguyễn Thái Sơn , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32788720,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32788720-Reviews-Fahasa_Vincom_Mega_Mall_Grand_Park-Ho_Chi_Minh_City.html,Fahasa Vincom Mega Mall Grand Park,Cửa hàng đặc sản & cửa hàng quà tặng,,,,,"Long Bình, Quận 9 , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
5996885,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d5996885-Reviews-Gossip-Ho_Chi_Minh_City.html,Gossip,Quán bar & câu lạc bộ,,"Câu lạc bộ Gossip Club được tái sáng tạo hiện tổ chức các buổi hòa nhạc trực tiếp từ 9-11 giờ tối và các DJ hot nhất hòa âm từ 11 giờ tối đến muộn. Chúng tôi là câu lạc bộ đêm lớn nhất và tốt nhất trong thị trấn. Tọa lạc ngay trung tâm TP.HCM, Quận 1, cách Phạm Ngũ Lão chỉ 5 phút đi bộ.",,,"79 Tran Hung Dao , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,3.7,16,7,2,3,3,1
32784255,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32784255-Reviews-Tomura_Lee_Gallery-Ho_Chi_Minh_City.html,Tomura Lee Gallery,Phòng trưng bày nghệ thuật,,,,,"24 Street No. 1, An Khanh Ward Thu Duc, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
9806485,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9806485-Reviews-HaNa_spa-Ho_Chi_Minh_City.html,HaNa spa,Spa,,Cảm giác thoải mái sau một ngày làm việc với máy móc,1-2 giờ,,"42/38 Tôn Thất Thiệp, Bến Nghé Ward, Q.1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,3.9,10,6,1,1,0,2
28863384,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28863384-Reviews-K_Bar-Ho_Chi_Minh_City.html,K-Bar,Quán bar & câu lạc bộ,Mo-Su 15:00-00:00,,,,"33 Khu Phố Hưng Gia 1 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
19459009,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19459009-Reviews-Hadleo_Tours-Ho_Chi_Minh_City.html,Hadleo Tours,"Chuyến tham quan quán bar, câu lạc bộ & quán rượu • Chuyến tham quan nhiều ngày",,,,,"Ben Van Don , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
1809060,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1809060-Reviews-Saigon_Superbowl-Ho_Chi_Minh_City.html,Saigon Superbowl,Sân chơi bowling,Mo-Su 09:00-23:45,Sân chơi bowling trên tầng cao nhất của khu phức hợp mua sắm.,,,"A43 Truong Son St Ward 4, Tan Binh District, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,3.4,16,3,3,8,1,1
32716605,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32716605-Reviews-Dogma_Collection-Ho_Chi_Minh_City.html,Dogma Collection,Phòng trưng bày nghệ thuật,Th-Su 10:00-18:00,,,,"27A Nguyễn Cừ Quận 2, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
26639292,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26639292-Reviews-22_Gallery-Ho_Chi_Minh_City.html,22 Gallery,Phòng trưng bày nghệ thuật tạm thời,Mo-Sa 09:00-18:00,"Được thành lập vào năm 2023 tại Thành phố Hồ Chí Minh, 22 Gallery là không gian nghệ thuật riêng nhằm kết nối và tôn vinh các giá trị văn hóa, nghệ thuật đa dạng, từ nghệ thuật dân gian truyền thống đến nghệ thuật hiện đại và đương đại. Chúng tôi tuyển chọn và giới thiệu nhiều loại hình thể hiện nghệ thuật, bao gồm hội họa, điêu khắc và sắp đặt, thông qua các cuộc triển lãm, trưng bày và thảo luận, góp phần vào sự phát triển bền vững của nghệ thuật Việt Nam.",Dưới 1 giờ,,"22 Phạm Cự Lượng, phường 2, quận Tân Bình , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32720718,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32720718-Reviews-La_D_a-Ho_Chi_Minh_City.html,Lá Dứa,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 07:00-20:00,,,,"288 J1 Nam Kì Khởi Nghĩa Quận 3, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32711163,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32711163-Reviews-Cgv_Vincom_Mega_Mall_Grand_Park-Ho_Chi_Minh_City.html,Cgv Vincom Mega Mall Grand Park,Rạp chiếu phim,,,,,"Lô L5-01, Tầng L5, Trung Tâm Thương Mại Vincom Mega Mall Grand Park Dự Án Khu Dân Cư Và Công Viên Phước Thiện Tại Số 88 Đường Phước Thiện, Khu Phố Phước Thiện, Phường Long Bình,  Thành Phố Thủ Đức., Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
28045765,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28045765-Reviews-Hi_Herbal_Nails_Spa-Ho_Chi_Minh_City.html,Hi Herbal Nails & Spa,Spa,Mo-Su 09:00-21:00,"Chúng tôi có mọi thứ từ đầu đến chân. Làm móng, massage toàn thân, chăm sóc da mặt, mi mắt, tẩy lông, gội đầu",2-3 giờ,,"128 Ha Huy Tap Street, District 7 Phu My Hung, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32682400,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32682400-Reviews-Cgv_Imax_Cinema_Sc_Vivocity-Ho_Chi_Minh_City.html,Cgv Imax Cinema. Sc Vivocity,Rạp chiếu phim,,,,,"1058 Nguyen Van Linh Boulevard, Tan Phong Ward District 7, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
31396257,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d31396257-Reviews-Padaha_Hair_Nail_Spa-Ho_Chi_Minh_City.html,Padaha Hair • Nail • Spa,Spa,Mo-Su 09:00-22:00,,,,"Shophouse W.0031, Lumiere Riverside West Tower, 259 Đ. Võ Nguyên Giáp, An Phú, Thủ Đức , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
28653245,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28653245-Reviews-Lin_Beauty_Spa-Ho_Chi_Minh_City.html,Lin Beauty Spa,Spa,Mo-Su 08:00-20:00,"Lin Beauty & Spa tọa lạc tại 366/8 Chu Văn An, P.12, Q. Bình Thạnh, TP.HCM, là địa chỉ uy tín chuyên về các dịch vụ chăm sóc da và trị mụn hiệu quả. Với sứ mệnh mang lại làn da khỏe mạnh, mịn màng cho khách hàng, spa chú trọng sử dụng công nghệ tiên tiến cùng các sản phẩm chăm sóc da tự nhiên, an toàn và dịu nhẹ. Lin Beauty & Spa tự hào với đội ngũ kỹ thuật viên có tay nghề cao và giàu kinh nghiệm, luôn chu đáo, đưa ra các giải pháp điều trị cá nhân hóa cho từng loại da nhằm giải quyết các vấn đề về mụn từ gốc. Các chương trình điều trị mụn ở đây bao gồm một số bước chuyên sâu như làm sạch, tẩy da chết, nặn mụn an toàn và các liệu pháp phục hồi da để ngăn ngừa mụn bùng phát trong tương lai.",,,"366/8 Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh 00700 , Thành phố Hồ Chí Minh, 00700",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
32698405,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32698405-Reviews-La_Nail_Mi_Eyelashes_Vn-Ho_Chi_Minh_City.html,La Nail Mi Eyelashes Vn,Spa,Mo-Su 09:00-21:30,,,,"Số 66 Đường Số 3 Bình Trị Đông B ,bình Tân, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
27169323,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27169323-Reviews-Wiking_Salon-Ho_Chi_Minh_City.html,Wiking Salon,Trung tâm hội nghị,Mo-Sa 09:00-18:00,,,,"72 Đ. Nguyễn Thị Minh Khai Ground Floor, Centec Tower, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
31720118,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d31720118-Reviews-Vietnamese_Souvenirs-Ho_Chi_Minh_City.html,Vietnamese Souvenirs,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 09:00-21:00,,,,"417 Vo Nguyen Giap Street, Truong Tho Ward, Thu Duc City, Hochiminh City , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
29994002,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d29994002-Reviews-Nha_May_H_ng_Ng_c-Ho_Chi_Minh_City.html,Nhà May Hồng Ngọc,Cửa hàng đặc sản & cửa hàng quà tặng,,,,,"164 Thích Quảng Đức Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
31454436,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d31454436-Reviews-May_No_Spa_Spa_For_Men-Ho_Chi_Minh_City.html,Mây Nơ Spa - Spa For Men,,Mo-Su 09:00-20:00,,,,"199 Nguyễn Oanh Phường 17, Gò Vấp, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
30249825,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d30249825-Reviews-Vy_Nail_Designer-Ho_Chi_Minh_City.html,Vy Nail Designer,Spa,,,,,"55 Vườn Chuối, Phường 4, Quận 3 , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
29037147,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d29037147-Reviews-Spa_M_c_Linh_Du_ng_Therapy_Massage-Ho_Chi_Minh_City.html,Spa Mộc Linh Đường,Spa,Mo-Su 08:00-19:30,"Đội ngũ nhân viên chuyên nghiệp của chúng tôi, trong trang phục áo dài truyền thống duyên dáng, cam kết cung cấp dịch vụ cá nhân và chu đáo. Mỗi phương pháp điều trị được tùy chỉnh để đáp ứng nhu cầu cá nhân, kết hợp các kỹ thuật massage truyền thống của Việt Nam với các sản phẩm tự nhiên, cao cấp.",1-2 giờ,,"93 Đường C18, Phường 12, Quận Tân Bình, Quận Tân Bình , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
17548507,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17548507-Reviews-Tran_Thi_Kim_Tuyen-Ho_Chi_Minh_City.html,Tran Thi Kim Tuyen,Chuyến tham quan đi dạo • Chuyến tham quan tư nhân,,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,4.3,3,2,0,1,0,0
11948078,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11948078-Reviews-Saigon_Private_Car_Limousine-Ho_Chi_Minh_City.html,Saigon Private Car Limousine,Taxi & xe đưa đón,"['Mo-Fr 08:00-17:00', 'Sa 08:00-12:00']",,,,"302 Cong Hoa St,Tan Binh Dist,HCMC , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,3.9,7,5,0,0,0,2
30118358,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d30118358-Reviews-Nha_May_H_ng_Ng_c-Ho_Chi_Minh_City.html,Nhà May Hồng Ngọc,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 09:00-17:00,,,,"164 Thích Quảng Đức, Phường 4, Phú Nhuận, Hồ Chí Minh, Việt Nam , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
19116110,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19116110-Reviews-Massage_Foot_Body_Ruby_1-Ho_Chi_Minh_City.html,Massage Foot & Body Ruby 1,Spa,Mo-Su 09:00-23:45,"Massage Body Massage Đá Ngọc Anh Chuyên Xông Hơi Nóng Kết Hợp Dầu Chăm Sóc Cơ Thể, Tái Tạo Năng Lượng cho cơ thể bạn tràn đầy sức khỏe. Dầu massage body đá nóng kết hợp xông hơi tại Ngọc Anh là cách tuyệt vời để tái tạo năng lượng, phục hồi sức khỏe và sự trẻ trung. Massage Ngọc Anh đến với bạn sẽ được chăm sóc từ thảo mộc là sản phẩm từ thiên nhiên có tác dụng massage thải độc cơ thể và tạo cảm giác thư giãn",1-2 giờ,,"16 Thái Văn Lung Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
19255369,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19255369-Reviews-KAS_Travel-Ho_Chi_Minh_City.html,KAS Travel,Nếm bia & tham quan • Chuyến tham quan cà phê & trà,"['Mo-Fr 08:30-17:30', 'Sa 08:30-12:00']",,,,"Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức 4S Riverside Garden, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
25149604,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25149604-Reviews-Lost_Birds_Bar_Crafted_Seasonal-Ho_Chi_Minh_City.html,Lost Birds - Crafted & Seasonal,Quán bar & câu lạc bộ,Mo-Su 16:00-02:00,Quầy bar cocktail ở Quận 2 Thành phố Hồ Chí Minh,1-2 giờ,,"24A Xuân Thủy, Thảo Điền, Quận 2 , Thành phố Hồ Chí Minh, 71300",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
27721668,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27721668-Reviews-Tinh_Tam_Sound_Healing_Artist-Ho_Chi_Minh_City.html,Tĩnh Tâm Sound Healing Artist,Nhà hát & biểu diễn • Spa,"['Mo,Tu,Th,Fr,Sa,Su 08:00-18:00', 'We 08:00-13:00']","Chữa bệnh bằng âm thanh là một cách rất nhẹ nhàng nhưng hiệu quả để giảm căng thẳng và lo lắng, đồng thời hỗ trợ sức khỏe và tinh thần tổng thể. Căng thẳng tạo ra sự tắc nghẽn đối với dòng năng lượng lành mạnh trong cơ thể chúng ta và những tắc nghẽn này cuối cùng có thể dẫn đến bệnh tật. Âm thanh và Rung động có thể được sử dụng để điều chỉnh lại sức khỏe của cơ thể chúng ta và một trong những phương pháp hiệu quả nhất cho việc này là sử dụng chuông Himalaya.",,,"82 Street No. 17, Hiep Binh Chanh Ward, Thu Duc City , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
26364719,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26364719-Reviews-DESTIN_ASIA_TOUR-Ho_Chi_Minh_City.html,DESTIN ASIA TOUR,Tour thăm quan thành phố • Xưởng vẽ & làm đồ gốm,"['Mo-Sa 08:00-21:00', 'Su 09:00-17:00']",,,,"233/13 Nguyễn Trãi, Ward Nguyễn Cư Trinh, District 1 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
19103310,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19103310-Reviews-Souvenir_mart-Ho_Chi_Minh_City.html,souvenir mart,Chuyến đi trong ngày,Mo-Su 08:00-22:00,,,,"153 Dong Khoi St, District 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
17826430,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17826430-Reviews-MyStorage_Saigon_Luggage_Storage-Ho_Chi_Minh_City.html,MyStorage Saigon - Luggage Storage,Taxi & xe đưa đón,,"Du lịch nhẹ nhàng cùng MyStorage Sài Gòn. Kho chứa sạch sẽ, có máy lạnh và an ninh cao do Đức và Mỹ quản lý. MyStorage là kho lưu trữ mini hàng đầu Sài Gòn. Công ty được thành lập bởi các nhà quản lý giàu kinh nghiệm đến từ Đức và Mỹ để mang đến cho bạn trải nghiệm lưu trữ đơn giản, giá cả phải chăng và có độ bảo mật cao. MyStorage cung cấp dịch vụ lưu trữ đầy đủ: Chúng tôi nhận đồ đạc của bạn, lưu trữ tại cơ sở của chúng tôi và giao lại bất cứ khi nào cần. Nhận và giao hàng được bao gồm trong giá cả. Chúng tôi cũng cung cấp cho khách hàng các đơn vị lưu trữ tự tư nhân. Các chỗ ở đều có máy lạnh và mang đến sự riêng tư hoàn toàn.",,,"2 Đường Số 4, Khu Phố 4, An Phú, Quận 2, TP.HCM , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
28029571,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28029571-Reviews-Upfit_Crescent_Plaza-Ho_Chi_Minh_City.html,Upfit Crescent Plaza,Câu lạc bộ sức khỏe,"Mo,Tu,We,Th,Sa,Su 06:00-22:00",,,,"Tầng 3 Crescent Plaza 105 Tôn Dật Tiên, Tân Phú, Quận 7, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
27931447,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27931447-Reviews-Kitkatstore47-Ho_Chi_Minh_City.html,Kitkatstore47,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 09:00-22:00,,,,"284 Đ. Âu Cơ, Phường 9 , Thành phố Hồ Chí Minh, 737402",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
27715536,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27715536-Reviews-Guidify-Ho_Chi_Minh_City.html,Guidify,Xưởng vẽ & làm đồ gốm • Chuyến tham quan nhiều ngày,,,,,"65 Dinh Cong Trang, Tan Dinh ward, District 1, Ho Chi Minh city , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
17762532,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17762532-Reviews-MOMO_spa-Ho_Chi_Minh_City.html,MOMO spa,Chuyến tham quan văn hóa,,,,,"190-192 Đường Đề Thám, Phường Cầu Ông Lãnh,   , Thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,1,1,0,0,0,0
17642713,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17642713-Reviews-Lief_Sara_Spa-Ho_Chi_Minh_City.html,Lief Sara Spa,Spa,Mo-Su 12:00-20:00,"Du lịch có thể khó khăn. Cuộc sống có thể khó khăn hơn. Để hướng dẫn khách hàng của chúng tôi hướng tới một lối sống không bị phân tâm, The Spa @Lief Sara cung cấp nhiều phương pháp trị liệu đơn giản với giá cả phải chăng. Không ồn ào, không mánh lới quảng cáo, không giả vờ - chỉ là những dịch vụ chất lượng cao được cung cấp bằng kỹ năng, tình yêu và nụ cười ấm áp, thân thiện. Nhân viên spa có trình độ đầy đủ của Lief hiểu được những căng thẳng và căng thẳng mà các kỳ nghỉ có thể gây ra cho cơ thể và tâm trí của chúng ta. Chúng ta biết cảm giác bị lệch múi giờ do máy bay phản lực, chúng ta biết đôi chân mệt mỏi như thế nào và chúng ta biết lưng của chúng ta có thể bị lệch như thế nào sau khi mang theo vali, túi xách và trẻ em cả ngày. Chúng tôi cũng biết ghế hạng phổ thông khó chịu như thế nào. Để có kết quả nhanh chóng, các lựa chọn chuyển phát nhanh trong 30 phút của chúng tôi là cách tuyệt vời để bắt đầu hoặc kết thúc chuyến phiêu lưu ở Sài Gòn của bạn. Ngoài ra, các gói trị liệu đơn lẻ và gói kết hợp của chúng tôi là sự lựa chọn lý tưởng giữa kỳ nghỉ khi sức nóng và tiếng ồn của thành phố trở nên quá lớn. Bạn chỉ cần chọn phương pháp điều trị, đặt lịch hẹn và việc còn lại hãy để chúng tôi lo. Nó",1-2 giờ,,"30/57b Nguyễn Cửu Vân , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,2,2,0,0,0,0
